Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1738703662.551481,1738703662.553053,28.000000,0.000000,4350.128418,4305.897461,4333.461426,4397.820313,4373.333496,4312.948730,4323.974121,4405.128418,4336.794922,4282.563965,4721.410156,4491.282227,4896.538574,4867.436035,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.559289,1738703662.560762,29.000000,0.000000,4325.512695,4281.666504,4334.102539,4407.948730,4363.077148,4310.512695,4322.820313,4402.820313,4337.563965,4286.153809,4694.102539,4481.794922,4858.461426,4836.025879,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.567097,1738703662.568570,30.000000,0.000000,4310.384766,4276.794922,4332.948730,4413.205078,4341.794922,4309.615234,4324.743652,4401.922852,4334.743652,4284.230957,4702.307617,4484.743652,4858.589844,4838.846191,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.574906,1738703662.576279,31.000000,0.000000,4320.897461,4290.256348,4333.077148,4453.205078,4346.922852,4312.307617,4327.436035,4404.487305,4331.282227,4282.307617,4727.179688,4488.461426,4880.641113,4863.077148,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,3288.208740,323.556122,67.823700,109.058655,30.870209,2822.014648,427.467194,70.941765,115.151764,34.058247,0.525448,0.371947,0.238607,0.099362,0.143874,10580.253906,912.377808,2400.629883,1438.043579,389.718414,79.290932,16.670074,0.612009,0.749766,0.642463,0.523334,0.121171,0.055319,0.135280,0.040496,5.516805,1.638549,1.322501,0.597584,0.209555,0.205873,0.087302,0.055191,0.059272,0.028466,0.954914,0.318970,0.174647,0.123728,0.079278,0.352619,0.156886,0.010287,0.030356,0.026187,654.654114,126.961945,21.037205,44.536919,14.011694,28.243692,6.020943,1.059704,3.346002,1.217233,3168.509766,500.501526,70.417366,132.835617,36.583702,2388.978271,380.628204,54.293346,106.273521,31.140055
1738703662.582714,1738703662.584087,32.000000,0.000000,4317.179688,4282.563965,4334.615234,4478.974121,4366.666504,4312.692383,4332.307617,4405.128418,4331.666504,4283.974121,4716.282227,4485.384766,4868.717773,4847.051270,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.590522,1738703662.591796,33.000000,0.000000,4301.922852,4275.512695,4341.666504,4487.948730,4377.692383,4315.000000,4342.692383,4405.128418,4334.102539,4282.948730,4705.256348,4489.358887,4851.794922,4829.230957,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.598330,1738703662.599604,34.000000,0.000000,4314.743652,4305.512695,4343.974121,4547.692383,4400.256348,4317.051270,4348.205078,4406.153809,4332.307617,4281.410156,4727.563965,4493.077148,4879.230957,4857.563965,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.606139,1738703662.607313,35.000000,0.000000,4306.153809,4307.563965,4341.538574,4593.974121,4418.333496,4312.692383,4335.769043,4407.820313,4331.794922,4283.333496,4719.102539,4487.948730,4876.794922,4851.282227,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.613947,1738703662.615121,36.000000,0.000000,4251.666504,4244.487305,4338.077148,4576.922852,4407.051270,4312.436035,4316.922852,4405.769043,4337.307617,4283.589844,4683.333496,4483.717773,4814.102539,4793.846191,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.621755,1738703662.622830,37.000000,0.000000,4187.563965,4160.512695,4335.384766,4567.563965,4407.948730,4317.563965,4312.051270,4406.282227,4335.769043,4282.307617,4650.128418,4475.384766,4736.410156,4731.410156,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.629563,1738703662.630638,38.000000,0.000000,4079.743652,4045.384521,4337.563965,4564.615234,4418.589844,4313.717773,4308.589844,4409.230957,4329.615234,4281.922852,4579.230957,4452.948730,4607.436035,4626.666504,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.637372,1738703662.638347,39.000000,0.000000,3922.564209,3882.307617,4335.128418,4530.641113,4403.974121,4309.743652,4298.333496,4407.948730,4334.102539,4280.897461,4488.205078,4432.692383,4433.205078,4477.307617,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.645180,1738703662.646255,40.000000,0.000000,3806.153809,3750.512939,4335.256348,4528.589844,4406.410156,4311.794922,4283.974121,4407.307617,4337.436035,4280.641113,4443.333496,4428.717773,4316.282227,4366.538574,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.652988,1738703662.654064,41.000000,0.000000,3707.435791,3648.974365,4340.897461,4561.025879,4438.205078,4311.922852,4274.871582,4411.025879,4332.692383,4281.282227,4402.948730,4421.025879,4211.282227,4273.205078,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.660796,1738703662.661972,42.000000,0.000000,3560.897461,3509.358887,4349.230957,4591.153809,4426.922852,4314.871582,4283.846191,4408.589844,4332.563965,4280.641113,4328.974121,4403.461426,4051.281982,4144.871582,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.668605,1738703662.669781,43.000000,0.000000,3443.333252,3381.410156,4347.436035,4658.846191,4357.307617,4318.461426,4288.333496,4402.692383,4336.538574,4278.717773,4283.974121,4392.179688,3936.666748,4044.230713,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.676413,1738703662.677589,44.000000,0.000000,3378.205078,3305.128174,4344.743652,4708.846191,4294.743652,4311.794922,4256.666504,4402.948730,4334.358887,4279.743652,4265.641113,4391.282227,3870.384521,3978.974365,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.684221,1738703662.685297,45.000000,0.000000,3314.358887,3245.384521,4339.615234,4694.743652,4277.820313,4305.000000,4221.666504,4406.410156,4331.282227,4282.436035,4241.794922,4391.153809,3793.846191,3921.410156,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.692029,1738703662.693106,46.000000,0.000000,3266.538574,3196.410156,4338.077148,4695.128418,4286.282227,4306.025879,4228.205078,4405.384766,4334.358887,4276.025879,4225.000000,4390.384766,3741.410156,3887.564209,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.699838,1738703662.700814,47.000000,0.000000,3214.358887,3141.923096,4334.102539,4692.179688,4262.563965,4304.230957,4251.282227,4404.871582,4335.512695,4269.871582,4203.717773,4383.717773,3696.794922,3844.615479,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2342.393311,248.873962,53.681339,78.186577,23.062021,2021.305054,332.514709,56.211952,82.043930,25.493746,0.522976,0.406602,0.172035,0.082869,0.112433,8072.416504,707.829285,1747.870605,1023.118042,279.729523,57.162457,12.370615,0.743975,0.586464,0.500095,0.389771,0.097707,0.058956,0.103012,0.038261,4.611153,1.704676,1.741311,0.622705,0.220804,0.154789,0.071870,0.054713,0.061218,0.025761,0.952932,0.348324,0.204808,0.133739,0.077845,0.245747,0.113436,0.009432,0.023009,0.021566,461.903656,96.159363,16.179174,31.958286,10.580189,20.092461,4.816364,0.851763,2.422789,0.907775,2241.617188,375.841858,54.784714,95.224075,27.516220,1693.329712,285.319092,42.957253,75.635132,23.021839
1738703662.707646,1738703662.708622,48.000000,0.000000,3107.051270,3038.589844,4332.051270,4626.025879,4240.512695,4296.666504,4248.846191,4406.025879,4333.077148,4276.410156,4156.538574,4370.128418,3598.589844,3753.333252,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.715454,1738703662.716330,49.000000,0.000000,3042.692383,2974.102539,4328.205078,4599.743652,4272.948730,4293.461426,4236.538574,4405.512695,4333.205078,4282.436035,4138.717773,4368.077148,3534.487061,3703.974365,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.723262,1738703662.724239,50.000000,0.000000,3078.846191,3002.564209,4322.948730,4641.282227,4291.153809,4291.282227,4248.846191,4405.256348,4334.871582,4276.666504,4169.615234,4380.384766,3561.025635,3739.871826,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.731071,1738703662.732047,51.000000,0.000000,3082.307617,2999.230713,4317.051270,4651.666504,4267.948730,4286.794922,4268.205078,4405.641113,4333.461426,4269.230957,4167.436035,4381.794922,3554.871826,3740.769287,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.738879,1738703662.739955,52.000000,0.000000,3018.333252,2935.128174,4316.666504,4645.128418,4252.692383,4286.025879,4266.282227,4405.256348,4334.230957,4272.179688,4130.641113,4370.128418,3491.025635,3679.358887,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.746687,1738703662.747764,53.000000,0.000000,2990.769287,2910.641113,4318.974121,4659.615234,4236.794922,4291.794922,4255.512695,4404.230957,4336.025879,4278.077148,4124.230957,4368.589844,3465.512939,3650.128174,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.754496,1738703662.755472,54.000000,0.000000,2969.102539,2887.820557,4315.769043,4638.717773,4229.102539,4298.974121,4241.025879,4404.871582,4334.358887,4276.538574,4115.769043,4368.205078,3447.820557,3631.666748,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.762304,1738703662.763281,55.000000,0.000000,2933.589844,2845.512939,4316.538574,4610.897461,4251.922852,4301.153809,4214.358887,4404.743652,4334.487305,4274.615234,4098.205078,4365.897461,3420.384521,3607.948730,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.770112,1738703662.770989,56.000000,0.000000,3012.948730,2923.333252,4317.436035,4679.102539,4253.717773,4298.974121,4214.487305,4405.256348,4334.358887,4280.000000,4152.307617,4380.769043,3497.307617,3682.564209,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.777920,1738703662.778798,57.000000,0.000000,3150.769287,3062.051270,4316.794922,4776.410156,4247.179688,4297.051270,4232.820313,4403.589844,4329.615234,4282.051270,4233.461426,4399.615234,3637.435791,3808.846191,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.785729,1738703662.786506,58.000000,0.000000,3172.564209,3078.205078,4309.743652,4781.794922,4274.743652,4302.563965,4225.000000,4401.794922,4329.871582,4277.563965,4239.615234,4395.256348,3678.461426,3836.153809,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.793537,1738703662.794315,59.000000,0.000000,3188.974365,3097.179443,4312.820313,4777.563965,4301.666504,4306.153809,4213.077148,4403.589844,4334.358887,4278.589844,4243.333496,4396.666504,3700.512939,3848.974365,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.801345,1738703662.802023,60.000000,0.000000,3336.025635,3258.076904,4314.358887,4845.000000,4311.410156,4304.102539,4222.563965,4406.153809,4333.846191,4281.794922,4321.410156,4418.589844,3840.128174,3977.564209,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.809153,1738703662.809832,61.000000,0.000000,3457.948730,3378.333252,4311.922852,4892.179688,4284.487305,4306.025879,4226.025879,4405.641113,4328.846191,4281.282227,4379.102539,4427.436035,3973.718018,4094.871826,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.816962,1738703662.817540,62.000000,0.000000,3465.384521,3370.128174,4308.717773,4880.641113,4271.666504,4310.384766,4220.897461,4404.615234,4329.615234,4281.794922,4373.589844,4420.512695,3995.641113,4104.871582,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.824770,1738703662.825349,63.000000,0.000000,3508.205078,3407.051270,4310.384766,4908.205078,4281.666504,4311.922852,4228.974121,4405.256348,4333.717773,4282.307617,4391.025879,4430.000000,4034.871826,4141.153809,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,1400.544922,177.026855,40.028828,47.483894,14.948989,1234.795654,237.116898,41.386963,49.197865,16.576990,0.495488,0.431059,0.112688,0.067319,0.080088,5146.805176,473.418152,1049.793457,595.261414,165.268127,34.632648,8.145991,0.961144,0.441492,0.376803,0.273342,0.089132,0.061770,0.070710,0.035531,3.425166,1.763424,2.035883,0.623955,0.220948,0.106149,0.055842,0.050482,0.061071,0.023294,0.911710,0.357397,0.221601,0.136995,0.075058,0.144434,0.069788,0.009394,0.015980,0.016395,278.384796,65.836823,11.664802,19.420393,7.003541,12.362818,3.632774,0.660717,1.493314,0.589857,1356.347778,252.711746,40.199680,57.820332,18.048262,1024.789307,192.291229,32.222656,45.226665,14.630728
1738703662.832578,1738703662.833057,64.000000,0.000000,3616.666748,3525.769287,4306.922852,4978.461426,4210.128418,4311.538574,4232.051270,4407.051270,4334.487305,4283.077148,4443.461426,4447.692383,4148.077148,4244.358887,0.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.840386,1738703662.840866,65.000000,0.000000,3691.410156,3603.333252,4304.743652,5034.743652,4127.692383,4309.230957,4228.717773,4407.820313,4332.692383,4283.974121,4476.666504,4451.282227,4235.128418,4314.487305,4487.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.848195,1738703662.848574,66.000000,0.000000,3735.769287,3636.153809,4303.333496,5075.384766,4143.077148,4305.512695,4232.307617,4405.000000,4332.820313,4284.102539,4491.922852,4451.025879,4278.974121,4349.615234,5744.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738703662.856003,1738703662.856483,67.000000,0.000000,3786.666748,3684.615479,4302.563965,5108.717773,4169.615234,4306.410156,4232.820313,4405.384766,4335.512695,4283.077148,4504.615234,4456.410156,4322.820313,4390.897461,5973.000000,2.000000,43.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
